"age_of_driver","safty_rating","annual_income","past_num_of_claims","liab_prct","claim_est_payout","age_of_vehicle","vehicle_price","vehicle_weight","fraud"
29,64,33677,0,33,1533.018318,2,46641.42891,23207.55967,0
24,88,31782,1,49,8149.990111,4,25019.80227,36288.78111,0
48,93,38707,0,12,3716.126963,3,29454.05904,26897.62497,0
63,80,41436,0,13,6298.804871,7,36834.3136,20594.85352,1
49,80,38911,1,18,6056.894115,5,27731.29801,17266.5938,0
56,80,40265,0,10,4556.493634,2,19112.62165,27472.14408,0
65,74,41748,0,97,9308.013356,7,30437.7019,30568.58828,0
34,98,35251,0,100,2084.780982,6,22768.45668,53646.72802,0
63,67,41423,0,60,11395.5557,5,27830.65939,10744.13187,0
28,80,33308,1,94,1786.251952,3,18450.29358,13747.1383,0
49,86,38915,0,72,4265.924072,3,43719.02928,16027.17012,0
46,45,38293,0,4,7036.868415,3,24944.93491,16514.62963,0
42,68,37372,0,99,8960.339111,3,36068.4407,36605.85228,0
35,31,35549,1,51,2441.809567,6,20059.11684,46391.78108,0
44,93,37874,1,2,3528.250119,3,39961.70729,37366.78356,0
35,78,35555,0,50,7474.975045,10,11712.25596,38749.98191,0
30,95,34002,0,16,6833.088904,3,9881.887178,21440.74307,1
53,96,39691,0,12,4575.913154,9,55467.50819,38717.85008,0
49,91,38917,0,13,2629.421957,4,17003.2401,20672.34824,0
32,73,34670,0,76,6188.55973,3,10955.34739,9050.517562,0
60,84,40924,0,49,3280.32638,6,29818.4798,37216.52277,0
60,80,40942,0,0,2188.908992,2,15281.11008,41430.71916,0
81,71,43935,1,55,7845.299219,6,22207.77145,15690.59166,0
27,46,32975,0,31,3514.11824,7,37129.41833,23732.05764,0
34,75,35266,0,100,3259.628102,5,21615.9881,16735.11401,0
59,88,40776,0,1,10570.37906,6,40006.76484,13025.86594,0
51,99,39307,0,93,7010.360133,2,7382.340954,21983.3824,0
44,64,37840,3,3,3227.078382,5,35463.31258,29326.64609,1
35,68,35543,0,16,4425.857864,3,6847.080048,8453.016646,0
65,63,41741,1,0,7300.945674,6,26687.62549,17194.45847,0
41,80,37130,1,90,1709.194193,8,21923.11419,17482.833,0
39,89,36630,3,12,5784.197209,5,18196.39159,19644.59605,0
53,73,39692,1,100,3427.307728,6,17273.56508,18793.02215,0
40,78,36902,0,67,9332.552388,2,20665.53172,14376.77469,0
41,76,37148,0,72,4300.422709,7,27893.05561,15178.06599,0
23,93,31353,0,20,4145.602352,3,28654.77801,18735.768,0
41,75,37139,1,20,2676.132455,5,32192.11254,11526.19071,1
30,50,34012,0,50,4048.333972,4,26193.63233,22023.89607,0
44,88,37836,0,50,4145.771562,2,13813.99998,35000.2643,1
48,20,38721,0,1,3832.829441,3,14514.0084,23433.36017,0
48,90,38715,0,67,3658.109448,8,30082.10119,34593.29467,0
52,92,39510,0,86,3875.408717,8,18517.69071,50394.4651,0
27,65,32971,1,47,4060.350091,3,12980.78092,10202.56615,0
34,74,35269,0,5,6531.812295,8,34605.85512,10722.17568,0
52,88,39502,1,32,1455.28235,6,19936.96117,31823.24747,0
39,81,36623,2,71,4511.628066,3,39157.37453,43758.31633,1
35,34,35542,0,89,6435.98446,4,34544.24809,16015.78301,0
30,83,34030,0,64,7532.586478,3,20281.44086,24777.30301,0
54,58,39906,0,98,5101.065985,4,18863.25171,24101.23036,0
38,58,36383,0,32,7722.190449,8,50383.22758,31728.40291,0
42,71,37373,0,1,7313.885456,5,20940.02458,50885.08894,0
30,89,34008,0,83,2596.876999,4,8281.534288,45789.71563,1
35,78,35574,0,93,2883.005176,8,14158.77399,11531.8097,0
39,79,36631,0,2,3104.851909,10,40156.09873,17251.14725,0
44,62,37837,0,66,3185.176213,5,36297.48353,15738.24752,0
31,88,34349,3,100,1357.647578,4,26798.63046,35341.15941,1
46,66,38297,0,93,8122.65605,2,18096.7709,16502.33438,1
40,89,36895,0,45,6965.752669,4,21446.62595,25439.37303,0
41,75,37130,0,70,7017.062162,7,25054.50863,26768.7517,1
40,88,36887,2,3,4263.842571,3,8592.317512,22726.9766,1
30,68,34014,0,6,8248.566137,7,17574.0737,14121.83632,0
46,92,38281,0,99,8971.30059,5,37803.27207,38994.45297,0
57,67,40412,1,99,6730.165544,6,21940.84796,17725.427,0
52,82,39510,2,95,6650.677574,4,14600.71971,23959.83738,0
45,68,38055,0,6,2412.506348,1,26733.53102,40113.32532,0
33,93,34963,0,50,4872.269617,5,19606.97806,16928.46072,0
38,62,36371,1,35,3747.785903,4,28585.0969,26946.05298,1
50,53,39136,1,99,7963.452604,4,23488.05497,46836.32839,0
30,92,34013,2,2,1938.720468,4,15281.63123,23608.49764,0
26,82,32610,0,44,11946.4861,4,19520.53918,11235.2002,0
42,80,37385,1,7,7061.740591,1,36017.18319,21184.15881,0
44,77,37839,0,4,3997.853791,1,25412.61755,14702.43237,0
44,89,37845,0,53,2429.96012,3,9812.045503,13417.98792,0
67,71,42044,0,54,2484.669048,0,13794.29369,16046.82195,0
35,79,35551,0,5,4396.640219,6,4460.918675,6566.371682,0
31,72,34335,0,62,6708.31981,3,20488.85474,7349.023444,1
40,80,36897,1,98,7636.636133,2,15303.60205,13617.24193,0
64,79,41575,0,76,4813.578658,6,31236.27304,29108.14457,0
52,45,39515,0,21,3965.600794,8,29607.70301,19213.32398,0
30,77,34015,0,46,3677.520321,1,23052.50688,10315.88789,0
81,65,43934,0,49,3244.932866,7,15536.82886,24865.13702,0
58,90,40605,1,51,3831.217739,6,22755.85006,8294.704695,0
57,53,40435,1,68,10535.51361,7,4301.760778,12019.38606,0
32,25,34664,0,77,3075.000384,7,26063.34351,17328.38407,0
80,74,43833,2,99,5694.200776,5,32590.66359,16567.90444,0
56,89,40261,0,91,4287.314725,3,22411.41466,22123.16734,0
39,63,36638,0,62,4528.486115,5,19320.85414,14342.75859,0
44,42,37840,0,75,6601.556614,6,23027.50938,42419.04257,0
59,82,40786,0,14,7362.214075,5,23180.48164,26723.76622,0
41,58,37137,0,65,1936.949953,4,9054.843965,27864.24198,0
44,79,37843,0,20,3869.364721,5,33054.72345,19375.242,0
37,85,36103,1,54,3161.928164,5,10951.38694,22282.0162,1
42,79,37383,0,19,5796.469065,4,23899.50481,16324.52947,0
41,77,37141,0,12,3299.097341,2,11499.45707,25622.57038,0
24,95,31780,2,9,3277.340734,3,33007.74416,12028.32984,0
28,83,33330,1,95,3838.920217,5,13111.38916,13732.01566,0
39,90,36636,0,56,6004.13007,7,22958.45511,22291.95025,0
64,82,41589,0,76,5955.73136,6,33484.35527,11508.73341,0
60,72,40965,0,1,5196.598705,8,34111.19225,22168.31792,0
53,72,39702,0,11,4890.590729,5,28259.79955,55661.77824,0
47,90,38484,0,58,2239.287955,4,17274.90669,22499.47838,0
72,45,42772,0,54,5726.067881,3,35890.59507,27413.71167,0
32,90,34658,0,39,2625.774568,1,19889.97321,26377.73331,0
62,81,41270,1,51,4386.543422,8,9849.175894,7810.031456,0
45,88,38059,0,42,3146.050041,3,16741.76473,7132.999289,0
45,95,38054,0,31,3163.91036,2,33233.06296,29591.93575,0
37,71,36104,0,41,2669.869409,12,41465.90563,16486.80327,1
34,69,35253,0,50,4665.799958,6,27652.84185,52821.12905,0
45,49,38085,0,23,282.639432,12,22596.34157,40121.74432,1
49,90,38918,0,100,2995.47642,8,42255.05725,15179.99725,0
66,90,41901,0,97,2887.526124,8,13227.84715,45416.3891,1
63,73,41411,0,89,7706.264557,2,37360.45713,31920.10225,0
34,76,35255,1,100,2912.909483,5,30105.4307,35329.92231,0
31,67,34360,0,85,5901.582989,2,22869.60783,28210.52647,0
52,74,39515,0,0,6684.404157,4,22473.78263,28463.80823,0
36,81,35825,0,69,4169.508563,4,36227.69277,27578.32192,0
48,58,38713,0,39,3160.696564,6,9029.006025,28546.24879,0
41,99,37142,1,63,6793.617717,4,13726.419,25139.58288,0
24,86,31777,1,15,4442.790963,8,31822.88485,5146.504639,1
50,73,39123,1,67,5737.202176,2,10853.86231,30547.12184,0
32,63,34656,0,25,4610.948172,5,38695.01069,30575.77249,0
26,44,32592,0,88,5387.387145,6,14638.14563,25950.23196,0
24,76,31767,0,86,9104.161316,5,29869.98656,34026.29893,0
46,83,38288,3,95,1401.562501,2,18452.16202,39521.14342,0
60,56,40941,0,4,11137.6013,9,8605.587709,19808.39214,0
26,72,32571,0,60,4971.12725,5,16217.60065,32945.42857,0
50,84,39121,0,84,8454.51418,6,6563.312221,58346.70386,0
40,63,36891,0,62,7755.24559,4,20985.27719,21557.98099,0
60,85,40941,0,95,2031.999935,8,12790.66935,15564.52367,0
63,81,41451,0,35,2404.529444,1,18544.04582,16344.77833,0
23,85,31345,0,32,6842.041824,5,8771.835714,34065.96339,0
40,62,36884,0,58,2894.956709,9,23850.909,49910.91913,1
59,46,40764,0,1,4136.815374,8,26596.72432,15864.8016,0
51,87,39313,0,63,3027.803539,8,7073.68947,17019.3675,0
49,57,38919,2,99,3264.374723,2,9297.665474,14040.92227,0
48,87,38716,0,94,1791.855797,10,30232.14803,28624.48102,1
54,59,39882,0,7,2558.650794,7,26331.91442,17038.40302,0
35,81,35559,2,68,2825.811779,3,8361.631219,7863.126136,0
31,93,34344,0,92,2007.336568,7,6509.26112,20983.70125,0
36,74,35837,0,88,3031.231181,4,33211.87581,24454.24379,0
38,93,36380,0,17,3587.987896,9,15271.76045,10630.65897,0
42,80,37355,1,2,2411.311476,8,27173.49137,24996.86566,0
42,96,37374,0,2,5781.099809,1,10553.00197,28126.03501,0
27,87,32943,1,92,9290.238473,6,44004.83809,21692.22083,0
54,85,39884,0,5,5950.191106,4,19251.63005,26170.51255,0
45,82,38067,0,31,5899.564992,2,21371.63362,26889.92979,0
35,62,35553,1,44,5075.515383,8,16042.72387,9788.593581,1
47,77,38501,1,5,1666.858063,2,40416.56006,34130.96958,0
21,76,30468,0,2,6563.673471,2,17670.94949,13813.99527,0
52,67,39502,0,72,4337.600339,4,9854.593597,25567.32921,0
47,40,38501,0,95,5028.632961,3,13675.99446,42749.51094,0
32,63,34642,0,100,3122.016163,7,24157.08486,26950.69073,0
41,42,37132,3,9,4201.938261,4,19942.23608,12267.69836,0
31,100,34346,0,79,4514.720556,6,18236.98527,23306.82076,0
37,81,36110,0,98,3257.276867,3,56258.52427,6789.209584,0
52,95,39511,0,70,2395.39687,2,10478.80797,19711.30723,0
47,79,38500,0,0,7462.60326,5,7964.224664,22546.73256,1
37,71,36114,0,99,2716.564092,1,14022.41138,15318.56829,0
39,69,36653,0,100,6902.756369,3,48900.78673,35425.5484,0
42,38,37359,1,16,9096.180135,5,24790.08188,20179.20543,1
33,65,34969,0,45,5590.11787,6,31136.04474,17268.74813,0
36,80,35819,3,14,3103.453671,3,5041.088359,35224.6712,1
48,58,38718,0,93,4243.655116,5,31099.57459,20696.15045,1
23,79,31360,0,50,4205.540154,4,13363.26005,5704.351138,0
38,97,36375,0,24,6525.630214,2,9703.051989,21974.70163,0
47,77,38488,0,51,2682.725541,1,14825.70619,35134.26327,0
39,69,36646,0,50,5440.694456,7,13826.36887,46316.2827,0
34,82,35273,0,54,3894.700241,7,22629.67528,21652.27311,1
57,73,40430,3,28,6157.746656,5,18082.92911,26249.92765,0
37,76,36108,0,10,2126.372988,4,37849.7561,60832.66705,0
43,70,37613,0,2,2550.030672,3,40493.0912,43898.35836,0
33,68,34962,0,24,7214.226944,10,24198.96562,16964.80685,0
51,86,39321,0,2,3173.93727,5,37928.86124,9860.299919,0
62,87,41259,0,94,5395.37017,4,10046.81402,14779.2815,0
49,97,38913,0,71,3790.497986,2,12183.20749,32725.32964,0
44,66,37853,0,30,9194.731236,4,60527.75439,20049.8281,0
45,73,38067,0,7,1927.735078,4,27074.0162,26042.59826,1
36,87,35839,1,49,5327.228106,2,13537.17198,41292.31477,0
48,76,38715,0,96,5959.181725,1,15570.24912,20782.65705,0
42,64,37374,0,35,3049.857702,3,13250.5742,16669.7892,1
57,70,40422,0,0,4899.589866,7,15918.299,47791.47987,0
56,35,40243,0,69,2156.330412,6,23891.91044,25642.42272,0
26,86,32591,0,73,1606.304573,6,16712.08587,48764.56531,0
38,72,36370,0,95,4776.097999,7,17459.04411,17850.44923,0
59,53,40772,0,9,3659.725905,8,37277.43085,23869.28055,0
54,92,39875,1,49,1749.128955,5,21687.01489,34288.44727,0
48,43,38719,0,96,2303.785416,7,32065.60942,13044.52954,0
56,91,40256,0,1,5864.145053,2,27184.34915,12959.10278,0
31,85,34347,2,98,4517.559226,5,24881.60846,16498.23915,0
47,72,38525,1,3,5041.379749,2,12474.41307,16746.70909,0
33,81,34971,0,45,5659.753287,6,46746.63368,9206.144511,0
48,70,38703,0,50,4460.753554,7,59109.47032,16655.03092,0
38,82,36387,0,66,8297.132825,3,19243.57485,26681.38392,0
38,62,36371,3,79,7556.597191,4,11333.80078,13115.11326,0
31,90,34347,0,80,5288.234902,5,31243.59673,17272.65811,0
31,59,34337,0,66,7974.782383,6,11722.1849,47466.72381,0
43,37,37598,0,13,10922.9781,5,21040.53277,24954.56014,0
47,52,38490,0,33,3058.445898,4,34145.7803,8425.571868,0
56,77,40258,0,93,4635.835913,6,42842.18471,19899.42018,0
49,94,38918,3,49,5404.217567,6,8530.52423,33739.15756,0
42,66,37364,0,21,5858.898561,7,52474.10626,23333.29471,0
55,64,40071,0,30,8654.267953,6,8657.764921,30070.88666,0
62,59,41294,0,92,9524.449016,4,25207.43318,22822.95175,1
30,73,34032,0,32,4600.347239,4,30365.22455,11154.40448,0
50,66,39127,0,83,3643.603553,4,20849.59324,33789.30692,0
52,56,39512,0,11,4551.997173,3,19681.31608,40781.70446,0
47,76,38515,0,15,2791.938051,4,10514.27486,8417.652846,0
48,88,38713,0,99,5422.975037,4,16201.33034,23271.54105,0
56,59,40255,1,72,3432.348514,5,12580.1149,42581.42379,1
36,79,35829,0,66,5035.946644,2,19440.94578,29238.23832,0
58,79,40616,0,3,8501.669325,3,12154.73281,8238.410864,0
50,87,39126,1,0,4722.741225,6,25190.80502,19119.05262,0
55,88,40069,0,9,5549.908306,9,16062.10177,30828.47933,0
40,74,36890,0,28,6215.184339,5,17707.15381,19333.94651,0
34,64,35273,0,4,4542.547239,3,25635.15559,26470.85141,0
41,54,37128,0,20,6488.229578,4,20337.6466,9364.525338,0
25,84,32201,0,41,5063.504365,5,15966.63087,12554.49722,0
80,92,43821,0,85,9375.359715,9,29296.5389,29240.89984,0
32,74,34680,0,82,5878.013556,6,16956.42842,22540.85841,0
48,83,38706,1,93,3654.00289,7,24951.98787,27711.65342,0
57,79,40434,0,19,3641.329015,8,8089.618807,36489.7576,0
36,67,35806,0,0,7323.433603,8,13802.85671,10144.9739,0
56,72,40246,0,13,4404.769268,3,15869.4261,20650.7441,0
49,91,38937,0,80,3046.858422,2,51205.19602,16458.63805,0
30,63,34025,0,82,4930.766047,4,11198.55095,9307.922768,1
38,68,36365,0,63,3452.885075,7,21895.57443,33995.94251,0
31,65,34345,0,33,1006.090994,8,10226.14504,30748.71482,0
74,67,43049,1,50,11768.6773,5,32354.05871,32621.56959,0
33,86,34976,0,5,4212.516003,6,13848.45496,33217.16916,0
61,93,41135,0,6,3169.552077,6,28817.84908,18974.99098,1
60,60,40923,0,28,3180.090046,9,5582.339191,19577.24287,0
33,90,34963,0,29,10228.58032,6,35526.93327,35068.91184,0
28,75,33311,0,4,3221.797157,0,21067.84772,60683.70739,0
56,89,40237,0,77,2019.343297,8,12797.54672,26163.48149,0
78,66,43578,0,20,7261.959868,9,24482.86589,21286.38727,0
56,82,40259,2,57,4756.857426,6,12366.79096,42659.69858,0
40,70,36869,0,5,3215.821403,6,33681.87872,9875.90103,0
45,90,38062,4,34,6874.851071,11,39671.04235,41816.64045,0
37,20,36105,0,14,6993.195457,8,8619.886879,15198.47247,0
49,67,38928,0,69,5734.010401,4,11907.81652,13991.1694,0
37,76,36122,0,98,5445.366609,2,29248.91571,22145.48222,0
34,89,35280,0,50,2171.082295,7,25478.66589,12986.81919,0
59,68,40774,0,50,5038.97589,9,27051.51799,37846.47081,0
47,74,38493,1,29,3585.679668,3,28608.92188,42236.55224,0
66,89,41894,0,49,6942.89455,4,15205.60193,17505.38339,0
24,68,31777,2,50,1650.45343,4,4917.967395,30886.17338,1
43,89,37621,0,79,860.8640255,7,22959.91303,20214.10678,1
70,81,42480,0,28,10650.93267,1,35818.72907,18752.68996,0
51,67,39323,1,3,5393.626311,6,11086.45012,30145.16192,0
42,66,37391,2,68,5779.132382,4,22375.0228,23449.41472,0
56,66,40254,2,4,4144.797572,6,48861.03065,19558.78065,0
42,75,37388,0,98,3588.053913,3,10467.87126,13330.2455,0
53,80,39683,2,100,4208.958199,2,18586.95619,24443.95635,0
31,65,34358,1,0,3465.422651,2,7439.45655,47899.42022,1
48,39,38720,0,13,4475.570523,6,35406.00367,8064.872892,0
40,42,36886,0,70,3730.102337,1,32796.6141,45093.84548,0
35,83,35532,0,95,7274.741688,5,42196.28744,28282.33408,0
52,75,39493,0,69,5714.061395,8,46985.75036,30822.17343,0
45,47,38064,0,77,4703.530129,3,10051.19086,10907.67096,1
27,83,32979,1,39,3184.330335,2,36507.38526,10403.9372,0
50,53,39119,0,40,3752.416511,5,34996.17126,21282.14991,0
65,77,41730,0,10,4621.018108,5,16100.04545,15654.23805,0
71,83,42627,0,49,9341.913957,4,30235.98186,30876.45848,0
38,74,36381,2,71,8620.643449,6,9516.083683,12749.67837,0
42,85,37365,0,82,7240.456449,8,12089.70091,18435.94771,0
49,60,38913,0,100,6911.537603,5,31053.02261,12099.82764,0
49,49,38915,0,8,6418.78693,2,32853.7104,7057.797364,1
32,76,34655,1,61,6096.584639,7,20100.1868,32170.05715,0
34,62,35262,0,73,3033.077807,1,68847.90757,18290.30511,0
61,72,41113,0,66,6595.887458,9,21689.03904,14818.08453,0
30,77,34017,1,95,4678.864096,8,34806.12213,21194.53506,1
48,79,38710,0,87,3826.207026,8,37285.63977,21595.42535,1
57,87,40432,0,40,4056.541391,4,16632.59039,20984.43376,0
23,52,31372,2,84,2084.888974,5,18648.75549,19671.30785,0
24,79,31798,0,13,5707.324906,4,34908.57333,12665.32481,0
56,91,40249,0,89,6341.365587,7,9307.822852,13785.18937,0
45,83,38064,0,49,6861.426479,7,21148.95197,12578.0291,0
33,85,34969,0,99,8615.73378,6,21423.50283,19442.45148,0
36,58,35829,0,36,1846.611107,9,18527.91913,8925.391359,1
26,81,32594,0,18,5304.842641,4,21780.45047,16816.68954,0
53,67,39693,0,39,3673.331504,7,10278.60156,36075.1914,0
58,77,40590,2,100,3244.466096,2,18616.10405,8066.336205,0
38,70,36367,0,97,5011.601877,5,10522.64628,10519.30465,1
29,65,33675,0,23,6362.788924,8,14238.79608,15982.39226,1
51,79,39316,0,12,2745.678186,4,23777.07846,23456.74021,0
29,66,33673,1,14,3898.917338,4,27750.21606,13697.71517,0
62,53,41261,0,43,5429.273098,11,17550.72544,7188.396037,0
33,50,34960,1,0,4029.959087,4,20215.50809,17685.8957,0
32,94,34654,0,97,7163.696487,2,28693.14383,28895.40365,0
30,50,34006,0,32,3718.974399,8,21197.44034,13640.03594,0
31,77,34335,0,8,3878.113864,3,9399.056994,29512.19136,0
33,81,34978,0,51,4436.040975,6,19772.94931,16206.06186,1
34,66,35270,2,0,4982.774794,5,21607.93717,14618.62991,1
46,78,38276,2,60,6607.532264,6,13357.23912,52021.92379,1
32,40,34655,3,12,5555.503127,5,13162.02955,11900.97347,0
47,96,38502,0,60,5318.111361,4,34517.96992,30387.44815,0
45,80,38078,0,64,4955.500493,3,16845.2343,21688.89806,0
67,73,42033,0,50,3869.566464,7,6434.58691,15334.91029,0
58,91,40586,0,92,7256.548121,6,26616.67253,25125.73967,0
44,68,37866,0,100,3096.146792,4,19029.16809,21196.93206,0
36,62,35809,0,83,2628.851475,4,20533.26259,9072.492594,0
52,88,39531,0,1,8793.636262,4,26986.24936,11242.47985,0
29,78,33670,0,2,6130.509412,4,14423.44881,12025.62455,0
56,76,40277,0,63,5738.029403,6,17911.90801,13604.54263,1
24,81,31786,2,99,1045.753695,10,11509.01854,53443.3968,0
65,61,41752,1,4,2981.792503,4,16702.73629,20000.83232,0
57,79,40421,0,73,1073.887832,3,21693.2675,10811.03454,0
50,69,39136,0,50,6578.78922,2,12947.3714,29132.65443,0
44,82,37839,0,77,4087.297483,5,17054.83782,19728.54616,0
48,86,38716,0,34,6398.894195,5,19179.54286,7764.807986,0
83,53,44210,1,85,4598.824782,4,32341.15955,47460.1441,0
34,84,35254,1,38,6813.483163,5,10423.19314,28542.49266,0
27,79,32941,1,62,4916.311005,2,15495.76322,31216.85688,0
37,89,36105,0,61,3975.23992,4,17740.64863,10473.36846,0
32,84,34666,0,84,4601.977522,4,7142.073593,36771.58777,0
53,78,39705,1,12,6158.488854,5,62676.73638,23982.41503,0
30,61,34036,0,46,3685.958816,6,32491.61646,15865.1167,0
41,51,37123,0,37,7795.558702,5,14875.53355,31464.58277,0
71,66,42623,2,3,6531.283623,4,34918.30201,16839.58647,0
33,55,34956,0,75,7117.210833,5,12459.25273,10634.51255,0
31,81,34336,0,55,4967.436238,6,18135.15228,20078.32707,0
46,94,38285,2,47,6088.381585,5,19618.82799,15679.81533,0
50,86,39118,0,29,4614.100745,3,19461.42594,27031.0459,0
23,90,31344,0,22,4019.860339,4,27963.04148,24547.78463,1
29,72,33685,0,4,7267.72463,1,47416.05136,22949.03043,0
42,69,37369,0,75,3628.784595,5,23459.15621,24948.29923,0
63,93,41434,0,50,5708.770498,3,15018.29991,20155.5715,0
32,54,34654,0,92,4653.869391,2,24554.03844,48867.44908,0
27,79,32944,0,87,1982.743693,5,39672.86789,44006.65867,0
44,81,37837,0,96,6684.158457,3,39754.19896,7737.867976,0
45,67,38063,1,95,7707.390054,4,34329.92536,34755.96853,0
40,88,36890,0,47,6634.168493,8,16635.62011,13261.42499,0
35,38,35548,2,31,1996.947901,5,49785.00104,18668.89267,0
63,74,41409,0,13,3773.192544,2,24138.85773,32706.30462,1
41,84,37149,0,63,5979.566865,7,44883.49488,15030.56079,1
73,79,42908,0,39,4293.176646,4,14924.64676,17405.37515,0
52,79,39515,3,42,4761.818401,6,33190.97213,46376.85567,0
37,85,36104,1,5,6237.478815,5,30365.89973,25996.77818,1
41,95,37126,1,31,7090.907358,3,19196.63166,14871.64478,0
37,93,36119,0,20,3939.477431,3,14437.24276,15363.56669,0
61,90,41084,0,99,5417.928861,2,16678.75304,32570.95256,0
55,84,40055,1,33,5883.406069,3,27725.34725,28884.54401,0
32,59,34638,0,32,3743.553449,11,29163.61376,17490.04547,0
53,76,39706,0,51,4655.430842,6,18403.67095,29226.45481,0
56,70,40253,0,92,10859.32004,2,29417.02689,16312.75631,0
34,72,35262,0,2,5485.846305,9,24085.43371,21039.27249,0
55,77,40062,0,97,7296.381552,8,42470.20011,18066.77836,0
28,86,33317,0,97,7216.848365,8,22758.75768,36046.1262,0
56,66,40259,0,0,4946.465705,2,45844.57805,21846.7082,0
41,71,37141,0,95,2488.036274,4,15962.88182,46036.91682,0
32,45,34666,0,100,4819.087725,2,17114.01085,21330.15953,0
22,77,30909,0,99,5403.008579,0,7662.718113,17525.07297,0
60,73,40943,0,13,3675.269908,3,18821.78341,13564.13059,0
45,65,38062,0,13,3638.136339,3,14092.4175,15528.99627,0
50,66,39109,1,99,3643.109938,6,8416.018605,10171.19076,0
45,51,38088,0,95,6578.119072,5,27915.32955,27022.52832,0
52,79,39510,0,50,7075.745797,7,8828.316652,24174.21091,0
32,76,34651,0,37,6576.770602,3,20521.97057,24333.7517,0
45,68,38084,0,32,4844.750259,6,13784.10039,16774.81866,0
55,70,40070,0,29,2230.580238,5,13811.03646,30809.22102,1
47,79,38497,0,51,1676.599213,3,23841.50388,19629.0352,0
27,78,32960,0,14,3745.645451,7,23668.84279,16609.39441,0
33,93,34974,0,11,5154.591574,6,20591.79842,15128.51077,0
52,78,39516,0,65,2913.906037,4,19458.66635,19920.00163,0
28,59,33306,1,97,6109.997657,0,5970.599453,34662.59717,0
59,62,40785,2,64,3111.051556,3,6241.222279,30708.46087,0
49,93,38920,0,55,3664.212085,7,6907.673879,35963.73635,1
49,73,38926,0,51,6354.007915,3,28116.91551,45997.52085,1
38,91,36385,0,46,2143.771921,2,10824.15081,26500.14588,0
62,48,41281,0,30,3040.471124,4,9147.282372,7031.308039,0
53,72,39710,2,57,7286.570013,5,22405.55428,12671.36351,0
41,91,37120,0,50,3904.593525,5,19014.22975,19597.61388,1
29,87,33646,0,65,6535.121954,4,46875.22973,38580.75552,0
59,88,40794,0,58,2380.838315,3,9258.463972,24971.47151,0
